,open,high,low,close,tick_count,ticker,floor_strike,volume_fp,open_interest_fp,yes_ask_open_dollar,yes_ask_high_dollar,yes_ask_low_dollar,yes_ask_close_dollar,yes_bid_open_dollar,yes_bid_high_dollar,yes_bid_low_dollar,yes_bid_close_dollar,no_ask_open_dollar,no_ask_high_dollar,no_ask_low_dollar,no_ask_close_dollar,no_bid_open_dollar,no_bid_high_dollar,no_bid_low_dollar,no_bid_close_dollar,yes_dist,log_return,m3_log_return,m5_log_return,ma3,ma5,ma3_vs_strike,ma5_vs_strike,yes_dist_pct,m1_yes_dist_momentum,m3_yes_dist_momentum,m5_yes_dist_momentum,time_decay,hour,minute,yes_spread,volume_surge,oi_change,subsequent_high,subsequent_low,reached_30,reached_40,reached_50,reached_60,reached_70,reached_90
22,81002.71,81002.71,80922.62,80935.0,44,KXBTC15M-26MAY070545-45,81024.54,22170.86,34524.11,0.31,0.34,0.081,0.096,0.3,0.3,0.08,0.089,0.911,0.7,0.92,0.7,0.904,0.66,0.919,0.69,-89.5399999999936,-0.0012094986933009206,0.0006182887854203886,0.0007492954119266412,80999.61,81030.788,-0.030768456075150833,0.007711244025583939,-0.11050972952144325,-97.94999999999709,-139.5399999999936,-78.91000000000349,6,4,39,0.007000000000000006,1.4771428834123088,4085.41,0.24,0.0,0,0,0,0,0,0
23,80930.86,80934.61,80894.19,80897.96,59,KXBTC15M-26MAY070615-15,80932.82,21062.36,37644.24,0.51,0.53,0.13,0.13,0.5,0.52,0.12,0.12,0.88,0.48,0.88,0.5,0.87,0.47,0.87,0.49,-34.86000000000058,-0.0008628138359356286,0.0005258068159347307,0.0004166593068015864,80939.89666666667,80949.826,0.008743877535294651,0.02101248912368795,-0.04307276084041132,-69.8299999999872,-70.5,-62.689999999987776,3,5,12,0.010000000000000009,2.20164195236373,2426.0899999999965,0.12,0.018,0,0,0,0,0,0
24,80881.48,80881.48,80881.48,80881.48,0,KXBTC15M-26MAY070630-30,80881.53,17759.46,31513.29,0.22,0.23,0.067,0.068,0.21,0.22,0.06,0.06,0.94,0.78,0.94,0.79,0.932,0.77,0.933,0.78,-0.05000000000291038,7.913125753084215e-05,0.00012429243137750557,0.00015926439783285298,80876.98333333334,80882.344,-0.005621390528420546,0.0010064102397648593,-6.181881080008054e-05,6.399999999994179,-6.059999999997672,9.069999999992433,5,5,25,0.008000000000000007,1.4609216260815343,4030.7299999999996,0.06,0.0,0,0,0,0,0,0
25,80831.85,80845.48,80828.05,80843.72,26,KXBTC15M-26MAY070700-00,80869.51,7115.8,44079.25,0.17,0.3,0.12,0.25,0.16,0.28,0.11,0.24,0.76,0.72,0.89,0.84,0.75,0.7,0.88,0.83,-25.789999999993597,7.545706886036147e-05,5.960367486953136e-05,5.29956576897779e-05,80836.48333333334,80831.776,-0.04083945440829003,-0.046660354440130454,-0.03189088199000291,6.100000000005821,15.610000000000582,22.39999999999418,3,5,57,0.010000000000000009,1.1875009178525322,1192.1800000000003,0.24,0.005,0,0,0,0,0,0
26,80932.9,80932.91,80932.9,80932.91,0,KXBTC15M-26MAY070730-30,80939.94,32298.32,58800.53,0.24,0.38,0.078,0.24,0.23,0.27,0.076,0.23,0.77,0.73,0.924,0.77,0.76,0.62,0.922,0.76,-7.029999999998836,-0.000545117839796351,0.0004036146368832303,0.0004366463556669181,80962.64333333333,80950.176,0.02804960484690726,0.012646414118918823,-0.008685452447825927,-44.129999999990105,-25.129999999990105,29.520000000004075,2,6,28,0.009999999999999981,1.3725049918435817,17488.64,0.29,0.005,0,0,0,0,0,0
27,80911.16,80922.39,80911.16,80920.42,18,KXBTC15M-26MAY070800-00,80975.09,12227.23,41342.5,0.2,0.27,0.074,0.074,0.19,0.24,0.07,0.07,0.93,0.76,0.93,0.81,0.926,0.73,0.926,0.8,-54.669999999998254,-0.0003161866263831546,0.00016759742045685864,0.00013878397733499542,80937.48,80949.556,-0.046446382461570075,-0.031533154208287575,-0.06751458998069439,-25.589999999996508,-46.19000000000233,-142.88999999999942,10,6,50,0.00399999999999999,1.054879443877535,6763.260000000002,0.089,0.002,0,0,0,0,0,0
28,80979.72,80983.38,80979.72,80983.38,0,KXBTC15M-26MAY070830-30,81071.42,10852.8,38152.09,0.21,0.29,0.12,0.12,0.2,0.27,0.11,0.11,0.89,0.73,0.89,0.8,0.88,0.71,0.88,0.79,-88.0399999999936,-0.00027038929926850397,0.00026126804969591735,0.0005776947000667904,81000.51666666666,81015.726,-0.08745786534062863,-0.06869745219709134,-0.10859560619512226,-21.89999999999418,-78.7899999999936,-108.48999999999069,8,7,22,0.009999999999999995,0.9555455770094295,4556.019999999997,0.58,0.009,1,1,1,0,0,0
29,81035.13,81035.13,81035.13,81035.13,0,KXBTC15M-26MAY070845-45,81045.12,36293.6,52701.5,0.3,0.95,0.14,0.84,0.29,0.88,0.12,0.83,0.17,0.12,0.88,0.71,0.16,0.05,0.86,0.7,-9.989999999990687,9.551869248853421e-05,0.00015734641192815366,0.0002103220727698501,81035.59000000001,81038.324,-0.011758881965976836,-0.00838545244920619,-0.012326467034647721,7.740000000005239,-19.5,18.40000000000873,1,7,44,0.010000000000000009,1.6867333479139885,-1636.739999999998,0.999,0.999,1,1,1,1,1,1
30,81117.87,81117.87,81117.87,81117.87,0,KXBTC15M-26MAY070915-15,81174.7,13762.95,45776.8,0.29,0.3,0.14,0.14,0.28,0.28,0.13,0.13,0.87,0.72,0.87,0.72,0.86,0.7,0.86,0.71,-56.830000000001746,-0.0002452919368447093,0.000360681553369073,0.00033868727352217025,81121.11,81120.746,-0.06601810662681415,-0.06646652220457594,-0.07000949803325636,-19.90000000000873,-11.09000000001106,-26.779999999998836,9,8,6,0.010000000000000009,1.116919669949566,5968.460000000006,0.18,0.0,0,0,0,0,0,0
31,80806.52,80806.52,80806.52,80806.52,0,KXBTC15M-26MAY070945-45,80962.65,18129.14,48368.24,0.19,0.21,0.14,0.16,0.17,0.2,0.13,0.15,0.85,0.8,0.87,0.83,0.84,0.79,0.86,0.81,-156.1299999999901,-0.0002076349532565766,0.0006100882164221916,0.0005061884725822933,80811.06333333334,80851.978,-0.1872303669243228,-0.13669513040888778,-0.19284200801232435,-16.779999999998836,-74.55999999999767,-145.25,9,8,36,0.010000000000000009,1.0173395885757612,7818.259999999995,0.15,0.0,0,0,0,0,0,0
32,80579.11,80579.11,80579.11,80579.11,0,KXBTC15M-26MAY071000-00,80622.06,29904.09,35283.36,0.35,0.41,0.14,0.23,0.34,0.39,0.13,0.21,0.79,0.61,0.87,0.66,0.77,0.59,0.86,0.65,-42.94999999999709,0.0012125874379447202,0.0011419641657909303,0.0009276268304412087,80530.68,80576.664,-0.11334366797375887,-0.05630716952654567,-0.05327326044509045,97.64999999999418,317.0599999999977,236.11999999999534,12,8,48,0.020000000000000018,1.557192437974677,10121.45,0.24,0.001,0,0,0,0,0,0
33,80426.45,80426.45,80426.45,80426.45,0,KXBTC15M-26MAY071015-15,80513.73,15359.18,67052.2,0.21,0.3,0.13,0.3,0.19,0.29,0.12,0.29,0.71,0.71,0.88,0.81,0.7,0.7,0.87,0.79,-87.27999999999884,0.00019597463683370978,0.0008116071076377824,0.0005924379700926448,80450.20000000001,80473.996,-0.07890579656411931,-0.04935058902375625,-0.10840387099193993,15.759999999994761,-83.02000000000407,-102.11000000000058,7,9,8,0.010000000000000009,0.7886940019186417,1900.8499999999985,0.999,0.3,1,1,1,1,1,1
34,80546.76,80546.76,80546.76,80546.76,0,KXBTC15M-26MAY071030-30,80679.6,12891.64,58385.08,0.17,0.17,0.096,0.12,0.16,0.16,0.09,0.11,0.89,0.84,0.91,0.84,0.88,0.83,0.904,0.83,-132.84000000001106,0.00036283646122156176,0.0009346627953237005,0.0007451771985966506,80539.76333333332,80596.428,-0.17332345062033563,-0.10308925676379894,-0.16465128731427903,29.220000000001164,-129.36000000000058,-287.3500000000204,11,9,19,0.009999999999999995,0.6432853297608011,7256.25,0.15,0.0,0,0,0,0,0,0
